time,ecg,ppg
0.0,0.35124213409076,1.3879487296747786
0.00390625,-1.212823666943816,1.1545802907903921
0.0078125,0.2965791749211469,0.46813984911253465
0.01171875,-0.1714791561102351,-0.8743342446142033
0.015625,0.7113305541324865,1.016135975511066
0.01953125,1.0860027572742492,-1.3265437248751366
0.0234375,-0.28289201642786177,1.365089078643808
0.02734375,-0.7197355605495642,1.4016456151580552
0.03125,0.7681868121252735,-0.7047950944985121
0.03515625,-1.420409409627991,-1.0202440848160792
0.0390625,-1.140657606760309,-1.9277428104031764
0.04296875,-1.5224488292059828,0.8463637215136423
0.046875,0.45160260156126336,0.6443573818351729
0.05078125,0.21355453859835205,-0.3476695144836091
0.0546875,1.0467956368050646,-0.12670301763082506
0.05859375,1.3532006942061847,1.3183609050137288
0.0625,-0.6779958975457628,0.7902032734619205
0.06640625,-0.07900175051969459,-0.5613165464269436
0.0703125,0.7274159934297055,0.4091517470790116
0.07421875,-0.7874023926823405,-1.7346992935860062
0.078125,0.7488272131132295,-0.2848160114225092
0.08203125,-1.1113893698545474,0.910206751035166
0.0859375,0.7573223770174583,-1.961343186147739
0.08984375,-0.5646053007762457,-0.14671407996369498
0.09375,-1.22748127779552,-0.9356215833951469
0.09765625,-0.8817373910747967,-1.654738348099182
0.1015625,-0.25285929329860596,0.4737322601198026
0.10546875,-1.0423432807995914,0.24352541321250923
0.109375,0.9291860914882819,0.6697492706397681
0.11328125,-0.7411658057185775,-1.6409813225397747
0.1171875,0.7134199122755982,-0.424167235332024
0.12109375,-1.1820350735137102,-0.5323604889488435
0.125,-0.6348104088125418,0.8883859239903996
0.12890625,-0.6433870092738831,0.5313008379630382
0.1328125,0.4267281668946896,-0.1331803763179169
0.13671875,0.17612821811615956,-0.34985479119858126
0.140625,0.9023322796901168,-0.771620720259298
0.14453125,-0.2615307611468282,0.8682868584770791
0.1484375,-2.9613380570915844,0.5930954163414002
0.15234375,-0.6829490741016587,-2.396068437384274
0.15625,1.3923009403085094,-0.002895854543626058
0.16015625,-0.7401637609641765,0.9936541322829278
0.1640625,-0.056195204588544975,-0.3091311005432476
0.16796875,-0.8298061766203572,-0.8245953546400135
0.171875,-0.7970239666615918,0.2819528327288513
0.17578125,0.08007349545046577,0.16778191199261488
0.1796875,0.8913897647010386,0.2998883533966677
0.18359375,0.9989435670814306,-0.09768069984924656
0.1875,-0.43226238526006966,-0.6589985251657107
0.19140625,1.081086205631265,2.6771615684499905
0.1953125,0.3104332453815132,-2.4209973800492417
0.19921875,0.9430300365088189,-0.005108038195937028
0.203125,0.6586184599452213,-1.0582328978155064
0.20703125,-0.2388506433095908,-0.8518386922964734
0.2109375,1.3644513965037874,1.0887075732111902
0.21484375,-0.6297042957043057,1.6550731899640483
0.21875,1.5542774975625868,-1.254094600998878
0.22265625,0.9057482639972342,0.8315975716781343
0.2265625,1.8414294774484121,1.1129122945224446
0.23046875,0.7351585764696614,-0.4113131362758978
0.234375,-0.8215913005012949,-0.9148627939717918
0.23828125,2.164564496647193,0.2908528994608387
0.2421875,1.2450937232649302,1.7138182381552776
0.24609375,0.6262043229861738,-0.06506419022460902
0.25,-1.7457197654193821,-0.5473993063305819
0.25390625,-0.526596863791441,-1.0426479767548864
0.2578125,0.1798604124335301,1.9410248995744377
0.26171875,0.5408630649724625,-0.8665524367957881
0.265625,0.38541330907935184,-0.05548470369923043
0.26953125,0.40883984788447214,-0.8463034656594189
0.2734375,0.8753948228990214,-0.04026085200865147
0.27734375,-0.19188381782800876,0.40881802531301026
0.28125,1.1376027282453394,0.293989988974845
0.28515625,0.3495036072182692,0.9521082261947208
0.2890625,0.06538669143650733,0.09634483075040567
0.29296875,-0.022670538128149738,-0.03268875261009383
0.296875,0.1767739861345582,-0.7632011173659722
0.30078125,-0.6670262835501043,0.843877442783068
0.3046875,1.1131691529925831,0.5674772350558501
0.30859375,-0.9356008324310504,0.5256607837981095
0.3125,-1.915047958331513,0.16646109806532264
0.31640625,-0.04123642487039152,2.2807497456480403
0.3203125,-1.3911836235167558,-1.35068813754854
0.32421875,0.37887746514755544,-0.00040310390481529683
0.328125,0.2631232324400557,-0.14225016492435455
0.33203125,0.6239213782467037,0.39495504874117937
0.3359375,0.023295443980555247,0.3752491069744567
0.33984375,-0.06411260076659843,-0.6891242283898535
0.34375,0.38220095859882464,-1.7923687466133666
0.34765625,0.7641492594156027,-1.2919212328160687
0.3515625,-0.46628197950263917,-1.9963576177639064
0.35546875,-0.3343737461016958,0.6586130212853354
0.359375,0.2016345343194122,0.4709717833602247
0.36328125,-1.7600501725003646,0.5876106291669058
0.3671875,2.1233147140296746,0.9056373540123668
0.37109375,0.2118913389793334,0.33079154463072497
0.375,-0.4003897722053691,-0.3609076071294629
0.37890625,1.3410780095372805,-0.1766562305500061
0.3828125,1.2275516468326635,-1.0363386757571833
0.38671875,-0.5160559361017383,2.002279917313657
0.390625,-0.5897046965377085,0.7117083553264806
0.39453125,-0.23631135836561715,-0.28098712112691027
0.3984375,0.4058718367481839,-0.5537751755920828
0.40234375,0.9260321304010996,-0.64007190986087
0.40625,-0.7719695289424169,2.0650739827915983
0.41015625,0.8256598575134091,-1.57371178783158
0.4140625,-0.5075529246121,0.8434281326032238
0.41796875,-1.3561337012111057,0.16527692278850414
0.421875,1.4761428499277436,-0.1946577308584371
0.42578125,-0.13041768032480683,-0.9931659464930159
0.4296875,0.028134821722386103,1.7164848178909016
0.43359375,0.25357815107483095,-0.8303869091805164
0.4375,1.1620795841528748,-0.8916699039766219
0.44140625,-0.9176243706215851,1.2459955044758217
0.4453125,-0.7164526739678339,-0.340298151550997
0.44921875,-0.41945887954763733,-1.6344977907290332
0.453125,-0.890592042822164,0.15646681960557662
0.45703125,-0.20496727882747273,1.0833446721918396
0.4609375,-0.1613776775521815,-0.11913122849907357
0.46484375,0.26422064122530187,-1.2052723727964558
0.46875,2.2465816974306785,-0.11615466197156124
0.47265625,-0.6201212700233202,-0.8679628379567325
0.4765625,0.29222987531914063,1.2174643898415052
0.48046875,-0.26518109940534895,0.05573170300075526
0.484375,0.13391537419166336,0.24996065097172418
0.48828125,1.1343978270633845,-0.1507257709741574
0.4921875,-0.3785761038778916,0.11202839150293388
0.49609375,-1.4685163498271376,0.3040778276232984
0.5,-0.5528251159632172,0.5990503568836416
0.50390625,-0.6565813954569407,-0.7476473885878034
0.5078125,0.005409291923993857,1.1145166974615612
0.51171875,-0.91572871574682,1.1960831964091823
0.515625,0.6746404607622027,-0.3798734913952581
0.51953125,-0.3158348186263211,-1.9792851167486691
0.5234375,-0.5279620549354949,0.3710512234668869
0.52734375,0.30545621064737893,-0.10428187990776604
0.53125,0.2519461869468791,0.5702267996643839
0.53515625,1.8769378830025576,0.9252040597823331
0.5390625,1.113558298836524,0.18229670746164006
0.54296875,0.5204085015236781,-1.231024558655044
0.546875,1.368787244615556,-0.4089678884020817
0.55078125,-0.3688976164077435,1.8739693216053652
0.5546875,0.7761835790673852,-1.1309402286966073
0.55859375,-0.09969485999436434,-1.5708578746318975
0.5625,0.7517314428706271,1.4822641300315516
0.56640625,0.42556076319235187,0.3678091220326656
0.5703125,-0.6424146143414868,0.3771249561105721
0.57421875,0.9054714035462589,-0.4232825071994172
0.578125,-0.18947514131468396,-0.09374348873199141
0.58203125,-1.4776377748233722,1.0197672900975305
0.5859375,0.27547479108410855,0.5883543870035188
0.58984375,-1.2771945136238945,1.9112897736044205
0.59375,0.7471832070273426,-0.4919407943951935
0.59765625,-1.0762194142066976,1.6447962411816293
0.6015625,0.7858601834875755,-0.07095265639150508
0.60546875,-0.7441771024996198,-1.8147857642357257
0.609375,0.6243944515685391,0.3411316975419693
0.61328125,0.5673205250837056,-1.089158562235596
0.6171875,-2.347662165069425,-0.9157353259819253
