t,carotid_880nm,carotid_660nm,brachial_880nm,brachial_660nm
1338.5,77.758,28.05,-44.116,-3.2392
1348.4,78.758,28.05,-40.116,-2.2392
1358.2,81.758,29.05,-32.116,-0.23919
1368.1,83.758,31.05,-28.116,-0.23919
1378.0,84.758,31.05,-26.116,0.76081
1387.9,86.758,32.05,-23.116,-0.23919
1397.8,85.758,32.05,-19.116,1.7608
1407.7,87.758,32.05,-19.116,0.76081
1417.6,87.758,32.05,-18.116,0.76081
1427.4,88.758,32.05,-16.116,2.7608
1437.3,85.758,31.05,-14.116,3.7608
1447.2,85.758,30.05,-12.116,3.7608
1457.1,84.758,30.05,-12.116,3.7608
1467.0,84.758,30.05,-14.116,4.7608
1476.9,83.758,30.05,-12.116,3.7608
1486.8,85.758,30.05,-12.116,3.7608
1496.6,84.758,30.05,-11.116,4.7608
1506.5,85.758,31.05,-11.116,4.7608
1516.4,85.758,30.05,-10.116,6.7608
1526.3,85.758,30.05,-10.116,6.7608
1536.2,85.758,31.05,-11.116,6.7608
1546.1,86.758,31.05,-11.116,6.7608
1556.0,85.758,30.05,-10.116,6.7608
1565.8,84.758,29.05,-10.116,6.7608
1575.7,82.758,28.05,-12.116,7.7608
1585.6,82.758,27.05,-12.116,7.7608
1595.5,79.758,27.05,-12.116,5.7608
1605.4,79.758,27.05,-12.116,5.7608
1615.3,78.758,26.05,-12.116,5.7608
1625.2,78.758,26.05,-12.116,5.7608
1635.0,76.758,25.05,-12.116,4.7608
1644.9,76.758,26.05,-12.116,4.7608
1654.8,72.758,24.05,-14.116,3.7608
1664.7,72.758,23.05,-14.116,3.7608
1674.6,70.758,23.05,-17.116,2.7608
1684.5,69.758,23.05,-17.116,2.7608
1694.4,68.758,22.05,-19.116,2.7608
1704.2,69.758,20.05,-18.116,1.7608
1714.1,66.758,20.05,-19.116,1.7608
1724.0,62.758,20.05,-19.116,1.7608
1733.9,61.758,17.05,-19.116,1.7608
1743.8,59.758,17.05,-22.116,1.7608
1753.7,56.758,15.05,-22.116,0.76081
1763.6,55.758,14.05,-24.116,-0.23919
1773.4,52.758,14.05,-23.116,0.76081
1783.3,50.758,11.05,-28.116,-0.23919
1793.2,48.758,11.05,-29.116,-0.23919
1803.1,45.758,10.05,-32.116,-0.23919
1813.0,42.758,8.0503,-31.116,0.76081
1822.9,38.758,6.0503,-32.116,-1.2392
1832.8,35.758,6.0503,-32.116,-1.2392
1842.6,33.758,4.0503,-35.116,-0.23919
1852.5,29.758,3.0503,-34.116,-0.23919
1862.4,29.758,3.0503,-35.116,-0.23919
1872.3,24.758,0.05029,-34.116,-2.2392
1882.2,24.758,0.05029,-37.116,0.76081
1892.1,24.758,0.05029,-38.116,-1.2392
1902.0,24.758,0.05029,-41.116,-1.2392
1911.8,30.758,3.0503,-42.116,-1.2392
1921.7,30.758,3.0503,-41.116,-1.2392
1931.6,37.758,8.0503,-43.116,-0.23919
1941.5,37.758,8.0503,-42.116,0.76081
1951.4,43.758,11.05,-45.116,-1.2392
1961.3,43.758,11.05,-47.116,-1.2392
1971.2,48.758,14.05,-47.116,-2.2392
1981.0,48.758,14.05,-45.116,-2.2392
1990.9,49.758,14.05,-41.116,0.76081
2000.8,49.758,14.05,-37.116,0.76081
2010.7,51.758,16.05,-34.116,1.7608
2020.6,49.758,15.05,-30.116,2.7608
2030.5,51.758,16.05,-28.116,0.76081
2040.4,54.758,16.05,-24.116,0.76081
2050.2,55.758,18.05,-25.116,0.76081
2060.1,56.758,17.05,-23.116,0.76081
2070.0,56.758,17.05,-24.116,0.76081
2079.9,58.758,19.05,-21.116,1.7608
2089.8,56.758,18.05,-17.116,0.76081
2099.7,56.758,16.05,-15.116,2.7608
2109.6,52.758,15.05,-18.116,2.7608
2119.4,53.758,16.05,-18.116,1.7608
2129.3,53.758,14.05,-17.116,1.7608
2139.2,49.758,13.05,-16.116,2.7608
2149.1,49.758,15.05,-16.116,3.7608
2159.0,50.758,14.05,-18.116,2.7608
2168.9,47.758,12.05,-18.116,2.7608
2178.8,48.758,14.05,-22.116,1.7608
2188.6,49.758,14.05,-21.116,1.7608
2198.5,49.758,14.05,-19.116,1.7608
2208.4,48.758,14.05,-19.116,2.7608
2218.3,47.758,14.05,-20.116,2.7608
2228.2,46.758,13.05,-20.116,1.7608
2238.1,44.758,13.05,-20.116,2.7608
2248.0,44.758,12.05,-19.116,2.7608
2257.8,44.758,12.05,-20.116,2.7608
2267.7,45.758,11.05,-20.116,1.7608
2277.6,41.758,11.05,-21.116,1.7608
2287.5,41.758,11.05,-21.116,1.7608
2297.4,40.758,10.05,-19.116,1.7608
2307.3,41.758,10.05,-21.116,2.7608
2317.2,38.758,9.0503,-21.116,1.7608
2327.0,37.758,8.0503,-22.116,2.7608
2336.9,35.758,8.0503,-21.116,2.7608
2346.8,35.758,6.0503,-23.116,1.7608
2356.7,33.758,6.0503,-24.116,0.76081
2366.6,33.758,5.0503,-25.116,1.7608
2376.5,33.758,5.0503,-25.116,1.7608
2386.4,29.758,5.0503,-25.116,1.7608
2396.2,29.758,4.0503,-26.116,1.7608
2406.1,26.758,4.0503,-27.116,1.7608
2416.0,25.758,2.0503,-27.116,1.7608
2425.9,25.758,2.0503,-28.116,1.7608
2435.8,22.758,2.0503,-30.116,1.7608
2445.7,21.758,-0.94971,-31.116,1.7608
2455.6,19.758,-0.94971,-33.116,0.76081
2465.4,18.758,-1.9497,-33.116,1.7608
2475.3,15.758,-3.9497,-33.116,-0.23919
2485.2,12.758,-2.9497,-35.116,0.76081
2495.1,11.758,-4.9497,-35.116,0.76081
2505.0,6.7577,-6.9497,-38.116,-0.23919
2514.9,4.7577,-7.9497,-37.116,0.76081
2524.8,3.7577,-9.9497,-39.116,-0.23919
2534.6,-0.24229,-10.95,-37.116,-0.23919
2544.5,-1.2423,-9.9497,-42.116,-0.23919
2554.4,-0.24229,-9.9497,-44.116,-1.2392
2564.3,0.75771,-7.9497,-43.116,-0.23919
2574.2,0.75771,-7.9497,-43.116,-0.23919
2584.1,2.7577,-6.9497,-45.116,-1.2392
2594.0,2.7577,-6.9497,-45.116,-1.2392
2603.8,9.7577,-1.9497,-50.116,-2.2392
2613.7,9.7577,-1.9497,-50.116,-2.2392
2623.6,15.758,-0.94971,-52.116,-3.2392
2633.5,15.758,-0.94971,-52.116,-3.2392
2643.4,17.758,1.0503,-49.116,-1.2392
2653.3,17.758,1.0503,-49.116,-1.2392
2663.2,17.758,1.0503,-41.116,-2.2392
2673.0,17.758,1.0503,-41.116,-2.2392
2682.9,24.758,2.0503,-37.116,-2.2392
2692.8,24.758,2.0503,-37.116,-2.2392
2702.7,28.758,5.0503,-32.116,-3.2392
2712.6,28.758,5.0503,-32.116,-3.2392
2722.5,31.758,6.0503,-33.116,-3.2392
2732.4,34.758,7.0503,-33.116,-3.2392
2742.2,33.758,6.0503,-30.116,-2.2392
2752.1,35.758,6.0503,-30.116,-2.2392
2762.0,35.758,7.0503,-29.116,-1.2392
2771.9,34.758,5.0503,-28.116,-2.2392
2781.8,38.758,7.0503,-30.116,-3.2392
2791.7,36.758,7.0503,-30.116,-3.2392
2801.6,35.758,6.0503,-32.116,-2.2392
2811.4,39.758,8.0503,-32.116,-1.2392
2821.3,38.758,8.0503,-33.116,-3.2392
2831.2,37.758,7.0503,-35.116,-4.2392
2841.1,38.758,8.0503,-36.116,-3.2392
2851.0,37.758,8.0503,-35.116,-3.2392
2860.9,39.758,8.0503,-35.116,-3.2392
2870.8,38.758,8.0503,-33.116,-2.2392
2880.6,36.758,7.0503,-33.116,-2.2392
2890.5,36.758,7.0503,-35.116,-2.2392
2900.4,36.758,6.0503,-35.116,-3.2392
2910.3,35.758,5.0503,-36.116,-3.2392
2920.2,32.758,3.0503,-36.116,-3.2392
2930.1,32.758,4.0503,-35.116,-4.2392
2940.0,32.758,3.0503,-37.116,-3.2392
2949.8,28.758,4.0503,-37.116,-5.2392
2959.7,28.758,2.0503,-36.116,-3.2392
2969.6,25.758,-0.94971,-37.116,-4.2392
2979.5,22.758,-0.94971,-36.116,-4.2392
2989.4,22.758,-0.94971,-37.116,-4.2392
2999.3,19.758,-2.9497,-38.116,-5.2392
3009.2,15.758,-3.9497,-38.116,-3.2392
3019.0,13.758,-4.9497,-39.116,-5.2392
3028.9,8.7577,-5.9497,-39.116,-4.2392
3038.8,8.7577,-7.9497,-38.116,-4.2392
3048.7,3.7577,-9.9497,-37.116,-3.2392
3058.6,-0.24229,-11.95,-36.116,-3.2392
3068.5,-2.2423,-13.95,-37.116,-1.2392
3078.4,-7.2423,-14.95,-37.116,-2.2392
3088.2,-9.2423,-15.95,-38.116,-2.2392
3098.1,-14.242,-18.95,-39.116,-2.2392
3108.0,-16.242,-18.95,-43.116,-2.2392
3117.9,-21.242,-20.95,-43.116,-4.2392
3127.8,-24.242,-23.95,-45.116,-3.2392
3137.7,-26.242,-25.95,-47.116,-4.2392
3147.6,-29.242,-25.95,-47.116,-3.2392
3157.4,-33.242,-27.95,-49.116,-4.2392
3167.3,-36.242,-30.95,-49.116,-4.2392
3177.2,-39.242,-32.95,-49.116,-4.2392
3187.1,-43.242,-32.95,-49.116,-4.2392
3197.0,-42.242,-32.95,-52.116,-3.2392
3206.9,-40.242,-30.95,-49.116,-4.2392
3216.8,-40.242,-29.95,-53.116,-4.2392
3226.6,-38.242,-27.95,-52.116,-6.2392
3236.5,-33.242,-24.95,-54.116,-4.2392
3246.4,-30.242,-23.95,-58.116,-7.2392
3256.3,-27.242,-21.95,-60.116,-7.2392
3266.2,-25.242,-20.95,-62.116,-7.2392
3276.1,-24.242,-19.95,-61.116,-6.2392
3286.0,-24.242,-20.95,-55.116,-7.2392
3295.8,-24.242,-20.95,-53.116,-3.2392
3305.7,-24.242,-20.95,-48.116,-5.2392
3315.6,-23.242,-20.95,-46.116,-5.2392
3325.5,-23.242,-20.95,-43.116,-4.2392
3335.4,-18.242,-18.95,-40.116,-5.2392
3345.3,-18.242,-18.95,-42.116,-5.2392
3355.2,-18.242,-16.95,-40.116,-6.2392
3365.0,-18.242,-16.95,-37.116,-5.2392
3374.9,-15.242,-16.95,-37.116,-4.2392
3384.8,-15.242,-16.95,-35.116,-4.2392
3394.7,-20.242,-19.95,-33.116,-5.2392
3404.6,-20.242,-19.95,-33.116,-3.2392
3414.5,-19.242,-19.95,-33.116,-3.2392
3424.4,-19.242,-19.95,-32.116,-2.2392
3434.2,-23.242,-20.95,-33.116,-2.2392
3444.1,-23.242,-20.95,-32.116,-1.2392
3454.0,-23.242,-19.95,-34.116,-4.2392
3463.9,-22.242,-20.95,-37.116,-3.2392
3473.8,-23.242,-20.95,-37.116,-2.2392
3483.7,-22.242,-20.95,-37.116,-3.2392
3493.6,-21.242,-20.95,-37.116,-3.2392
3503.4,-22.242,-19.95,-38.116,-3.2392
3513.3,-21.242,-19.95,-39.116,-3.2392
3523.2,-20.242,-18.95,-40.116,-3.2392
3533.1,-24.242,-20.95,-39.116,-2.2392
3543.0,-21.242,-20.95,-39.116,-2.2392
3552.9,-23.242,-20.95,-38.116,-4.2392
3562.8,-22.242,-20.95,-38.116,-3.2392
3572.6,-24.242,-21.95,-40.116,-4.2392
3582.5,-22.242,-20.95,-41.116,-5.2392
3592.4,-25.242,-21.95,-41.116,-5.2392
3602.3,-26.242,-21.95,-40.116,-4.2392
3612.2,-26.242,-22.95,-38.116,-4.2392
3622.1,-27.242,-23.95,-38.116,-4.2392
3631.9,-25.242,-22.95,-39.116,-5.2392
3641.8,-28.242,-22.95,-39.116,-5.2392
3651.7,-28.242,-23.95,-42.116,-4.2392
3661.6,-29.242,-23.95,-42.116,-4.2392
3671.5,-28.242,-24.95,-45.116,-5.2392
3681.4,-32.242,-24.95,-45.116,-5.2392
3691.3,-32.242,-25.95,-44.116,-4.2392
3701.2,-32.242,-25.95,-44.116,-4.2392
3711.0,-34.242,-25.95,-48.116,-6.2392
3720.9,-35.242,-27.95,-48.116,-6.2392
3730.8,-36.242,-27.95,-51.116,-5.2392
3740.7,-37.242,-28.95,-51.116,-5.2392
3750.6,-38.242,-28.95,-51.116,-6.2392
3760.5,-41.242,-29.95,-51.116,-6.2392
3770.3,-41.242,-29.95,-53.116,-5.2392
3780.2,-44.242,-31.95,-53.116,-5.2392
3790.1,-46.242,-31.95,-54.116,-5.2392
3800.0,-48.242,-32.95,-54.116,-5.2392
3809.9,-49.242,-34.95,-54.116,-6.2392
3819.8,-49.242,-34.95,-54.116,-6.2392
3829.7,-46.242,-33.95,-55.116,-6.2392
3839.5,-44.242,-29.95,-55.116,-7.2392
3849.4,-45.242,-28.95,-57.116,-6.2392
3859.3,-39.242,-24.95,-58.116,-8.2392
3869.2,-33.242,-22.95,-59.116,-7.2392
3879.1,-29.242,-19.95,-63.116,-7.2392
3889.0,-24.242,-18.95,-64.116,-7.2392
3898.9,-21.242,-16.95,-65.116,-10.239
3908.7,-18.242,-15.95,-61.116,-8.2392
3918.6,-17.242,-15.95,-61.116,-8.2392
3928.5,-15.242,-15.95,-58.116,-7.2392
3938.4,-14.242,-13.95,-54.116,-7.2392
3948.3,-11.242,-13.95,-51.116,-6.2392
3958.2,-10.242,-11.95,-46.116,-7.2392
3968.1,-6.2423,-11.95,-44.116,-7.2392
3977.9,-5.2423,-10.95,-42.116,-7.2392
3987.8,-6.2423,-9.9497,-39.116,-8.2392
3997.7,-5.2423,-9.9497,-39.116,-8.2392
4007.6,-3.2423,-9.9497,-37.116,-7.2392
4017.5,-3.2423,-9.9497,-37.116,-6.2392
4027.4,-2.2423,-11.95,-35.116,-6.2392
4037.3,-2.2423,-11.95,-35.116,-5.2392
4047.1,-5.2423,-12.95,-34.116,-5.2392
4057.0,-5.2423,-12.95,-33.116,-6.2392
4066.9,-7.2423,-13.95,-33.116,-6.2392
4076.8,-7.2423,-13.95,-33.116,-6.2392
4086.7,-4.2423,-11.95,-32.116,-6.2392
4096.6,-4.2423,-11.95,-34.116,-6.2392
4106.5,-2.2423,-9.9497,-37.116,-8.2392
4116.3,-2.2423,-9.9497,-35.116,-6.2392
4126.2,-0.24229,-7.9497,-35.116,-6.2392
4136.1,-0.24229,-7.9497,-35.116,-6.2392
4146.0,2.7577,-8.9497,-37.116,-6.2392
4155.9,2.7577,-8.9497,-37.116,-6.2392
4165.8,1.7577,-8.9497,-37.116,-4.2392
4175.7,3.7577,-7.9497,-36.116,-6.2392
4185.5,1.7577,-8.9497,-38.116,-6.2392
4195.4,0.75771,-10.95,-36.116,-5.2392
4205.3,0.75771,-9.9497,-36.116,-5.2392
4215.2,-2.2423,-10.95,-37.116,-6.2392
4225.1,-4.2423,-11.95,-37.116,-6.2392
4235.0,-7.2423,-12.95,-38.116,-5.2392
4244.9,-8.2423,-14.95,-38.116,-6.2392
4254.7,-10.242,-13.95,-37.116,-7.2392
4264.6,-12.242,-14.95,-38.116,-7.2392
4274.5,-11.242,-16.95,-38.116,-7.2392
4284.4,-12.242,-14.95,-38.116,-7.2392
4294.3,-15.242,-15.95,-40.116,-8.2392
4304.2,-12.242,-15.95,-43.116,-8.2392
4314.1,-13.242,-15.95,-41.116,-8.2392
4323.9,-14.242,-15.95,-41.116,-6.2392
4333.8,-14.242,-15.95,-42.116,-7.2392
4343.7,-13.242,-14.95,-44.116,-7.2392
4353.6,-13.242,-15.95,-46.116,-9.2392
4363.5,-15.242,-15.95,-46.116,-8.2392
4373.4,-14.242,-16.95,-47.116,-7.2392
4383.3,-16.242,-17.95,-48.116,-9.2392
4393.1,-17.242,-17.95,-47.116,-8.2392
4403.0,-18.242,-18.95,-50.116,-8.2392
4412.9,-19.242,-18.95,-51.116,-9.2392
4422.8,-22.242,-19.95,-51.116,-9.2392
4432.7,-23.242,-20.95,-53.116,-9.2392
4442.6,-24.242,-19.95,-53.116,-9.2392
4452.5,-20.242,-19.95,-56.116,-10.239
4462.3,-18.242,-15.95,-56.116,-9.2392
4472.2,-16.242,-14.95,-58.116,-8.2392
4482.1,-11.242,-12.95,-57.116,-10.239
4492.0,-5.2423,-9.9497,-58.116,-10.239
4501.9,0.75771,-5.9497,-62.116,-11.239
4511.8,4.7577,-4.9497,-63.116,-11.239
4521.7,8.7577,-1.9497,-60.116,-10.239
4531.5,10.758,-1.9497,-56.116,-8.2392
4541.4,15.758,0.05029,-50.116,-7.2392
4551.3,15.758,0.05029,-49.116,-7.2392
4561.2,18.758,2.0503,-45.116,-7.2392
4571.1,20.758,3.0503,-41.116,-6.2392
4581.0,24.758,5.0503,-37.116,-6.2392
4590.9,28.758,7.0503,-35.116,-8.2392
4600.7,30.758,8.0503,-34.116,-7.2392
4610.6,33.758,9.0503,-32.116,-5.2392
4620.5,35.758,9.0503,-31.116,-5.2392
4630.4,35.758,11.05,-29.116,-5.2392
4640.3,37.758,11.05,-29.116,-5.2392
4650.2,41.758,13.05,-25.116,-4.2392
4660.1,40.758,13.05,-22.116,-4.2392
4669.9,40.758,12.05,-23.116,-4.2392
4679.8,44.758,13.05,-25.116,-4.2392
4689.7,42.758,13.05,-22.116,-5.2392
4699.6,41.758,13.05,-21.116,-2.2392
4709.5,43.758,15.05,-21.116,-2.2392
4719.4,44.758,14.05,-24.116,-3.2392
4729.3,44.758,14.05,-24.116,-3.2392
4739.1,44.758,14.05,-21.116,-3.2392
4749.0,44.758,14.05,-21.116,-3.2392
4758.9,45.758,15.05,-22.116,-3.2392
4768.8,45.758,15.05,-22.116,-3.2392
4778.7,45.758,14.05,-24.116,-2.2392
4788.6,45.758,14.05,-24.116,-2.2392
4798.5,45.758,14.05,-23.116,-2.2392
4808.3,45.758,14.05,-23.116,-2.2392
4818.2,43.758,14.05,-25.116,-2.2392
4828.1,43.758,14.05,-25.116,-2.2392
4838.0,40.758,12.05,-22.116,-2.2392
4847.9,40.758,12.05,-22.116,-2.2392
4857.8,36.758,11.05,-25.116,-3.2392
4867.7,36.758,11.05,-25.116,-3.2392
4877.5,35.758,10.05,-26.116,-2.2392
4887.4,35.758,10.05,-26.116,-2.2392
4897.3,34.758,10.05,-23.116,-2.2392
4907.2,34.758,9.0503,-24.116,-3.2392
4917.1,33.758,9.0503,-25.116,-2.2392
4927.0,31.758,8.0503,-24.116,-2.2392
4936.9,30.758,6.0503,-24.116,-1.2392
4946.7,30.758,6.0503,-27.116,-3.2392
4956.6,28.758,7.0503,-28.116,-3.2392
4966.5,27.758,5.0503,-28.116,-3.2392
4976.4,26.758,5.0503,-28.116,-2.2392
4986.3,25.758,5.0503,-30.116,-2.2392
4996.2,21.758,2.0503,-31.116,-3.2392
5006.1,18.758,2.0503,-30.116,-3.2392
5015.9,16.758,0.05029,-31.116,-3.2392
5025.8,16.758,0.05029,-31.116,-3.2392
5035.7,14.758,0.05029,-31.116,-3.2392
5045.6,9.7577,-1.9497,-34.116,-3.2392
5055.5,9.7577,-2.9497,-33.116,-4.2392
5065.4,9.7577,-1.9497,-36.116,-2.2392
5075.3,10.758,-1.9497,-36.116,-3.2392
5085.1,12.758,-0.94971,-39.116,-5.2392
5095.0,12.758,-0.94971,-37.116,-5.2392
5104.9,15.758,2.0503,-39.116,-3.2392
5114.8,21.758,5.0503,-40.116,-4.2392
5124.7,23.758,7.0503,-41.116,-3.2392
5134.6,28.758,8.0503,-45.116,-6.2392
5144.5,32.758,10.05,-43.116,-3.2392
5154.3,33.758,11.05,-41.116,-4.2392
5164.2,34.758,12.05,-38.116,-3.2392
5174.1,35.758,13.05,-32.116,-2.2392
5184.0,37.758,13.05,-30.116,-1.2392
5193.9,39.758,14.05,-27.116,-1.2392
5203.8,40.758,14.05,-25.116,-1.2392
5213.7,43.758,16.05,-21.116,-2.2392
5223.5,48.758,18.05,-18.116,-2.2392
5233.4,48.758,18.05,-14.116,-2.2392
5243.3,51.758,19.05,-14.116,-1.2392
5253.2,51.758,20.05,-11.116,-0.23919
5263.1,54.758,21.05,-9.1162,-0.23919
5273.0,55.758,20.05,-10.116,-1.2392
5282.9,52.758,19.05,-6.1162,0.76081
5292.7,53.758,20.05,-7.1162,0.76081
5302.6,55.758,21.05,-6.1162,1.7608
5312.5,55.758,19.05,-4.1162,2.7608
5322.4,55.758,20.05,-1.1162,1.7608
5332.3,54.758,20.05,-4.1162,1.7608
5342.2,54.758,20.05,-6.1162,-0.23919
5352.1,54.758,20.05,-5.1162,1.7608
5361.9,54.758,21.05,-6.1162,1.7608
5371.8,55.758,21.05,-5.1162,2.7608
5381.7,54.758,22.05,-5.1162,1.7608
5391.6,56.758,23.05,-4.1162,1.7608
5401.5,55.758,23.05,-3.1162,2.7608
5411.4,57.758,22.05,-5.1162,1.7608
5421.3,56.758,22.05,-8.1162,0.76081
5431.1,56.758,23.05,-7.1162,2.7608
5441.0,56.758,22.05,-7.1162,2.7608
5450.9,54.758,22.05,-8.1162,1.7608
5460.8,56.758,21.05,-7.1162,1.7608
5470.7,54.758,19.05,-6.1162,0.76081
5480.6,54.758,19.05,-8.1162,0.76081
5490.5,52.758,20.05,-9.1162,0.76081
5500.3,52.758,20.05,-9.1162,0.76081
5510.2,52.758,20.05,-8.1162,0.76081
5520.1,52.758,20.05,-10.116,0.76081
5530.0,50.758,20.05,-9.1162,0.76081
5539.9,50.758,20.05,-8.1162,0.76081
5549.8,51.758,20.05,-10.116,1.7608
5559.7,51.758,20.05,-11.116,0.76081
5569.5,48.758,18.05,-14.116,2.7608
5579.4,48.758,18.05,-13.116,1.7608
5589.3,46.758,18.05,-14.116,-1.2392
5599.2,46.758,18.05,-15.116,-0.23919
5609.1,45.758,17.05,-16.116,-0.23919
5619.0,44.758,17.05,-16.116,0.76081
5628.9,44.758,17.05,-17.116,-0.23919
5638.7,42.758,13.05,-19.116,-0.23919
5648.6,40.758,14.05,-18.116,-0.23919
5658.5,38.758,14.05,-18.116,-1.2392
5668.4,36.758,12.05,-20.116,-0.23919
